stock_0,stock_1,配对系数,已平仓实现收益,总盈亏,entry_level,exit_level,trading_tlist
002961.SZ,603093.SH,1.1076950001939916,0,0,-0.02367370978172078,0.02367370978172078,[]
601288.SH,601988.SH,0.9156594498777987,0,0,-1034.16,1034.16,[]
000555.SZ,300468.SZ,0.9583157346949547,8.408873726663247,15.038402763984283,-0.022057383637376558,0.022057383637376558,"[Timestamp('2021-09-07 00:00:00'), Timestamp('2021-09-09 00:00:00'), Timestamp('2021-09-16 00:00:00'), Timestamp('2021-09-27 00:00:00'), Timestamp('2021-10-13 00:00:00'), Timestamp('2021-10-20 00:00:00'), Timestamp('2021-10-28 00:00:00')]"
300120.SZ,300600.SZ,0.927182991104136,0.9669576768263702,0.9669576768263702,-0.009354096739698947,0.009354096739698947,"[Timestamp('2021-07-05 00:00:00'), Timestamp('2021-07-06 00:00:00')]"
300031.SZ,688118.SH,1.442054588596378,12.608254126622281,12.608254126622281,-0.008705847057891236,0.008705847057891236,"[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-07-02 00:00:00'), Timestamp('2021-07-27 00:00:00'), Timestamp('2021-07-28 00:00:00'), Timestamp('2021-08-03 00:00:00'), Timestamp('2021-08-30 00:00:00')]"
000563.SZ,601990.SH,1.5371656538720377,3.1103814386915594,3.1103814386915594,-0.03235275634857644,0.03235275634857644,"[Timestamp('2021-08-10 00:00:00'), Timestamp('2021-08-30 00:00:00')]"
300088.SZ,603118.SH,1.5693512054620282,14.50972384650224,14.50972384650224,-0.03209309793350586,0.03209309793350586,"[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-07-05 00:00:00'), Timestamp('2021-09-07 00:00:00'), Timestamp('2021-09-09 00:00:00')]"
000505.SZ,600127.SH,0.8402845971548466,3.205024633218769,3.205024633218769,-0.021301147451962085,0.021301147451962085,"[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-09-27 00:00:00'), Timestamp('2021-10-27 00:00:00'), Timestamp('2021-12-27 00:00:00')]"
603138.SH,688118.SH,1.148841227887882,10.350080609386788,10.350080609386788,-0.023011562191864524,0.023011562191864524,"[Timestamp('2021-07-30 00:00:00'), Timestamp('2021-08-16 00:00:00'), Timestamp('2021-09-23 00:00:00'), Timestamp('2021-09-28 00:00:00')]"
300287.SZ,300588.SZ,1.4291434905328704,0,-30.51560717651132,-0.010866966436287269,0.010866966436287269,[Timestamp('2021-07-01 00:00:00')]
300455.SZ,688090.SH,1.0092121191430956,8.096917288644065,8.096917288644065,-0.024291200104905628,0.024291200104905628,"[Timestamp('2021-07-27 00:00:00'), Timestamp('2021-08-10 00:00:00'), Timestamp('2021-08-13 00:00:00'), Timestamp('2021-08-30 00:00:00')]"
000555.SZ,300348.SZ,0.7180300679918752,40.73243921068964,121.77113227878255,-0.01746336539104122,0.01746336539104122,"[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-07-20 00:00:00'), Timestamp('2021-08-04 00:00:00'), Timestamp('2021-09-13 00:00:00'), Timestamp('2021-09-27 00:00:00'), Timestamp('2021-12-22 00:00:00'), Timestamp('2021-12-24 00:00:00')]"
000903.SZ,002793.SZ,1.081064626849889,4.461298644137345,-2.3804383569942917,-0.0330181605580425,0.0330181605580425,"[Timestamp('2021-08-31 00:00:00'), Timestamp('2021-09-08 00:00:00'), Timestamp('2021-10-08 00:00:00')]"
300246.SZ,300676.SZ,0.9461872031795711,23.922664515954203,23.922664515954203,-0.012025128808591828,0.012025128808591828,"[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-10-12 00:00:00'), Timestamp('2021-10-22 00:00:00'), Timestamp('2021-12-20 00:00:00')]"
688118.SH,688168.SH,0.8015743800301206,3.596464318881783,23.453816206051247,-0.022941246261491573,0.022941246261491573,"[Timestamp('2021-07-06 00:00:00'), Timestamp('2021-09-23 00:00:00'), Timestamp('2021-11-01 00:00:00')]"
300245.SZ,300359.SZ,0.9216112011657355,7.510215047737635,7.510215047737635,-0.019987104160836676,0.019987104160836676,"[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-07-15 00:00:00'), Timestamp('2021-07-19 00:00:00'), Timestamp('2021-07-26 00:00:00')]"
002093.SZ,603559.SH,1.4141084494698537,2.016548886614378,2.016548886614378,-0.02099103166725272,0.02099103166725272,"[Timestamp('2021-07-28 00:00:00'), Timestamp('2021-08-26 00:00:00')]"
002298.SZ,300120.SZ,0.9323030194351456,4.505377163590161,11.296802122165655,-0.02206139318638352,0.02206139318638352,"[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-11-03 00:00:00'), Timestamp('2021-11-05 00:00:00'), Timestamp('2021-12-08 00:00:00'), Timestamp('2021-12-17 00:00:00')]"
002432.SZ,603858.SH,0.8701281520233448,9.299840981273698,9.299840981273698,-0.02984368830291448,0.02984368830291448,"[Timestamp('2021-07-01 00:00:00'), Timestamp('2021-11-16 00:00:00')]"
002313.SZ,300053.SZ,0.9032615556046523,0,11.188813568365527,-0.025827579363925803,0.025827579363925803,[Timestamp('2021-07-01 00:00:00')]
formation,2020-07-01,2021-07-01,157.30106211543415,245.4495304573156,transaction,2021-07-01,2022-01-01
